Operation,SiteUrl,TargetUserOrGroupType,Site,WebId,UserAgent,ClientIP,ListId,EventSource,UserType,ObjectId,SourceRelativeUrl,OrganizationId,SourceFileExtension,SourceFileName,UserKey,UserId,CreationTime,TargetUserOrGroupName,EventData,Version,ListItemUniqueId,RecordType,CorrelationId,ItemType,Workload,Id,ApplicationId,CustomUniqueId
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:06:54,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:06:54,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:06:54,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:06:55,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:06:55,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:15:21,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:15:21,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:15:23,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:15:23,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:27:05,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:27:05,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,spcolor,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:06,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,spcolor,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:06,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:08,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:09,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:09,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:11,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:27:11,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:28:06,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:28:06,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,spcolor,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:07,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,spcolor,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:07,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:09,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:09,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,False
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,js,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,False
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,js,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T19:28:13,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,spcolor,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T20:32:11,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:32:11,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,spcolor,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T20:32:11,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:32:11,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:32:14,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:32:14,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:45:19,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:45:19,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:45:21,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:45:21,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
ClientViewSignaled,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:49:16,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
ClientViewSignaled,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T20:49:16,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,aspx,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T21:13:29,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,*REDACTED*,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,aspx,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T21:13:29,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,*REDACTED*,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:53,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:53,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,png,*REDACTED*,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-12-02T21:22:55,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
