SessionId,UniqueSharingId,ObjectType,Folder,AffectedItems,Case,ClientProcessName,DestinationFileExtension,LogonUserSid,MailboxOwnerMasterAccountSid,ItemType,TargetUserOrGroupType,ClientVersion,CorrelationId,EventData,Version,ExtendedProperties,SecurityComplianceCenterEventType,ImplicitShare,DestinationRelativeUrl,PublicFolderLocations,MailboxOwnerSid,ClientIP,ApplicationId,UserAgent,MailboxOwnerUPN,SourceRelativeUrl,OriginatingServer,TargetContextId,CrossMailboxOperation,AzureActiveDirectoryEventType,RecordType,Id,MailboxGuid,UserId,Site,WebId,InternalLogonType,MachineDomainInfo,Operation,FileSyncBytesCommitted,ClientIPAddress,ListId,ObjectId,EventSource,CmdletVersion,OrganizationId,ActorContextId,ListItemUniqueId,SourceFileName,ResultStatus,MachineId,SupportTicketId,Item,CreationTime,SiteUrl,ExchangeLocations,TargetUserOrGroupName,DestinationFileName,Target,InterSystemsId,Actor,EffectiveOrganization,SharepointLocations,DestFolder,ExternalAccess,ModifiedProperties,CustomUniqueId,UserType,StartTime,NonPIIParameters,ClientApplication,Query,Parameters,ActorIpAddress,SourceFileExtension,UserServicePlan,LogonType,IntraSystemId,OrganizationName,Workload,ClientInfoString,UserKey
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:33,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:33,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:33,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:33,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:34,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:34,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:35,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:04:35,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:07:55,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:07:55,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:31,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:31,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:31,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:31,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:34,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:34,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:34,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:32:34,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:39:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:39:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:39:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:39:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:51:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:51:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:51:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:51:17,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:51:19,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:51:19,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:53:33,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T13:53:33,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:13,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:13,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:19,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:19,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:07:44,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:15,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:15,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:18,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:18,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:20,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:20,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:21,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:21,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:21,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:21,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:22,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:22,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:22,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T14:42:22,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
,,,,,,,,,,,,,,,1,*REDACTED*,,,,,,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,1,15,*REDACTED*,,*REDACTED*,,,,,UserLoggedIn,,,,*REDACTED*,,,*REDACTED*,*REDACTED*,,,Succeeded,,,,2019-12-02T15:19:41,,,,,*REDACTED*,*REDACTED*,*REDACTED*,,,,,*REDACTED*,,0,,,,,,*REDACTED*,,,,*REDACTED*,,AzureActiveDirectory,,*REDACTED*
