Operation,OrganizationName,MailboxOwnerSid,ClientIP,MailboxGuid,CrossMailboxOperation,MailboxOwnerMasterAccountSid,UserType,ClientIPAddress,Folder,LogonUserSid,ResultStatus,InternalLogonType,ModifiedProperties,OrganizationId,DestFolder,MailboxOwnerUPN,UserKey,AffectedItems,UserId,CreationTime,Item,ClientInfoString,ClientProcessName,ClientVersion,Version,RecordType,Workload,ExternalAccess,OriginatingServer,LogonType,SessionId,Id
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:39:24,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:39:25,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:39:56,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:40:21,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:40:33,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:41:25,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:41:28,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:41:50,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:48:28,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T14:50:01,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T18:04:12,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T18:04:12,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T18:04:13,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T18:04:14,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T18:04:15,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-25T20:28:55,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T11:40:46,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T11:45:27,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T11:45:30,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:19:37,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:19:47,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:20:52,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:24:31,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:24:42,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:24:51,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,*REDACTED*,0,*REDACTED*,,*REDACTED*,Succeeded,2,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:26:59,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,2,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:30:45,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:30:49,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,*REDACTED*,0,*REDACTED*,,*REDACTED*,Succeeded,2,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:31:58,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,2,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:32:10,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Move,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:33:07,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
Move,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:33:08,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:33:22,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:33:23,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:34:07,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:34:08,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:35:00,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:35:01,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:35:02,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:35:03,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:35:03,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
Update,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:35:54,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:35:58,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:40:34,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:40:44,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:40:48,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:41:07,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:43:49,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:44:06,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:44:29,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:44:35,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:44:35,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:44:40,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:45:41,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:46:16,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:46:21,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:47:00,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:50:27,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:50:35,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:50:57,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:51:07,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:51:23,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:52:12,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:52:21,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:52:24,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:52:30,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:52:44,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:53:53,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:57:48,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:58:03,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:58:09,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T13:59:32,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T14:00:24,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T14:00:25,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T14:01:30,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
MoveToDeletedItems,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,False,,0,*REDACTED*,*REDACTED*,*REDACTED*,Succeeded,0,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T14:01:31,,*REDACTED*,,,1,3,Exchange,False,*REDACTED*,0,*REDACTED*,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T14:02:00,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T14:02:20,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T14:02:26,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T14:14:45,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T14:15:08,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
Create,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,0,*REDACTED*,,*REDACTED*,Succeeded,0,,*REDACTED*,,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T14:19:27,*REDACTED*,*REDACTED*,,,1,2,Exchange,False,*REDACTED*,0,,*REDACTED*
